data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction
7265545,231,ETH5084,5084,20181228,2018,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Amaro Ethnic Militia (Ethiopia),,4,24
4577310,231,ETH5083,5083,20181228,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17
6409871,231,ETH5082,5082,20181228,2018,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13
6411545,231,ETH5080,5080,20181227,2018,1,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13
6410224,231,ETH5081,5081,20181227,2018,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6410078,231,ETH5079,5079,20181226,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Somalia),,4,Civilians (Ethiopia),Somali Ethnic Group (Ethiopia),7,47
4577959,231,ETH5076,5076,20181226,2018,1,Violence against civilians,Attack,OLF: Oromo Liberation Front,,2,Civilians (Ethiopia),Farmers (Ethiopia),7,27
7212008,231,ETH5078,5078,20181226,2018,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Issa Clan Militia (Ethiopia),,4,44
6410227,231,ETH5075,5075,20181226,2018,1,Riots,Mob violence,Rioters (Ethiopia),Students (Ethiopia),5,Rioters (Ethiopia),Students (Ethiopia),5,55
6410228,231,ETH5077,5077,20181226,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17
4578071,231,ETH5071,5071,20181225,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
7214447,231,ETH5073,5073,20181225,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Government of Ethiopia (2018-),7,37
6410164,231,ETH5074,5074,20181225,2018,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Issa Clan Militia (Ethiopia),,4,44
4578256,231,ETH5070,5070,20181225,2018,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Afar Ethnic Militia (Ethiopia),,4,34
6410229,231,ETH5069,5069,20181225,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
4578603,231,ETH5067,5067,20181224,2018,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Afar Ethnic Militia (Ethiopia),,4,34
4578421,231,ETH5068,5068,20181224,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
6410153,231,ETH5066,5066,20181224,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
4578874,231,ETH5065,5065,20181223,2018,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Afar Ethnic Militia (Ethiopia),,4,34
7212009,231,ETH5064,5064,20181221,2018,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (2018-),,1,12
7265554,231,ETH5061,5061,20181220,2018,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Amaro Ethnic Militia (Ethiopia),,4,44
6319258,231,ETH5060,5060,20181220,2018,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Agaw-Qemant Ethnic Militia (Ethiopia),,4,44
6409884,231,ETH5063,5063,20181220,2018,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (2018-),,1,12
7212007,231,ETH5062,5062,20181220,2018,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (2018-),,1,12
6410233,231,ETH5059,5059,20181220,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),,7,17
7212027,231,ETH5058,5058,20181220,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410236,231,ETH5056,5056,20181219,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6255615,231,ETH5057,5057,20181219,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
4580176,231,ETH5055,5055,20181218,2018,1,Violence against civilians,Abduction/forced disappearance,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Tigray Ethnic Group (Ethiopia),7,47
6255207,231,ETH5054,5054,20181218,2018,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6411616,231,ETH5051,5051,20181217,2018,1,Battles,Armed clash,Hamar Ethnic Militia (Ethiopia),,4,Nyangatom Ethnic Militia (Ethiopia),,4,44
5269346,231,ETH5053,5053,20181217,2018,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17
6410237,231,ETH5052,5052,20181217,2018,1,Battles,Armed clash,Somali Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6410239,231,ETH5050,5050,20181216,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
4581047,231,ETH5049,5049,20181215,2018,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
4581049,231,ETH5048,5048,20181215,2018,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14
6410240,231,ETH5047,5047,20181214,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410241,231,ETH5045,5045,20181214,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410242,231,ETH5044,5044,20181214,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410243,231,ETH5043,5043,20181214,2018,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44
6410244,231,ETH5046,5046,20181214,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410245,231,ETH5041,5041,20181213,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410246,231,ETH5042,5042,20181213,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409896,231,ETH5040,5040,20181211,2018,1,Violence against civilians,Attack,Surma Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Maji Ethnic Group (Ethiopia),7,47
6410248,231,ETH5038,5038,20181210,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410249,231,ETH5039,5039,20181210,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17
6410251,231,ETH5036,5036,20181209,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia); Farmers (Ethiopia),7,47
7214635,231,ETH5037,5037,20181209,2018,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),,7,47
6410253,231,ETH5035,5035,20181208,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6764109,231,ETH5034,5034,20181208,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),,7,17
6410254,231,ETH5033,5033,20181206,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6255310,231,ETH5031,5031,20181206,2018,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Police Forces of Ethiopia (2018-),,1,13
6255084,231,ETH5032,5032,20181206,2018,1,Protests,Excessive force against protesters,Police Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16
6410255,231,ETH5025,5025,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410256,231,ETH5023,5023,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410257,231,ETH5029,5029,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410258,231,ETH5028,5028,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410259,231,ETH5022,5022,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410261,231,ETH5030,5030,20181204,2018,1,Protests,Excessive force against protesters,Police Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16
6410262,231,ETH5027,5027,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7277335,231,ETH5024,5024,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410263,231,ETH5026,5026,20181204,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7277333,231,ETH5018,5018,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410268,231,ETH5017,5017,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410269,231,ETH5016,5016,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6411553,231,ETH5021,5021,20181203,2018,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
6411562,231,ETH5020,5020,20181203,2018,1,Violence against civilians,Attack,Agaw-Qemant Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),,7,47
6411587,231,ETH5019,5019,20181203,2018,1,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),Agaw-Qemant Ethnic Group (Ethiopia),7,17
6255465,231,ETH5013,5013,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6254987,231,ETH5011,5011,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409913,231,ETH5015,5015,20181203,2018,1,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),,7,17
7275204,231,ETH5012,5012,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7275206,231,ETH5009,5009,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
7275212,231,ETH5010,5010,20181203,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6255309,231,ETH5014,5014,20181203,2018,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16
6410271,231,ETH5008,5008,20181202,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410272,231,ETH5007,5007,20181201,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410273,231,ETH5006,5006,20181201,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410274,231,ETH4996,4996,20181129,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410275,231,ETH4998,4998,20181129,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410276,231,ETH4999,4999,20181129,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410277,231,ETH4997,4997,20181129,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409768,231,ETH4991,4991,20181128,2018,1,Strategic developments,Agreement,ODP: Oromo Democratic Party,,3,ODF: Oromo Democratic Front,,3,33
6410282,231,ETH4995,4995,20181128,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6411575,231,ETH4992,4992,20181128,2018,1,Battles,Armed clash,Benishangale Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Oromia State Police,,1,14
6411589,231,ETH4993,4993,20181128,2018,2,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Amhara Ethnic Group (Ethiopia); Farmers (Ethiopia),7,37
6764108,231,ETH4994,4994,20181128,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
4586244,231,ETH4990,4990,20181127,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60
5269328,231,ETH4988,4988,20181124,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
4587230,231,ETH4987,4987,20181124,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
4587232,231,ETH4989,4989,20181124,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410283,231,ETH4978,4978,20181122,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410284,231,ETH4979,4979,20181122,2018,1,Violence against civilians,Attack,Gumuz Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410285,231,ETH4980,4980,20181122,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
4587848,231,ETH4975,4975,20181121,2018,1,Battles,Armed clash,Asosa Communal Militia (Ethiopia),,4,Asosa Communal Militia (Ethiopia),,4,44
4587849,231,ETH4976,4976,20181121,2018,1,Strategic developments,Change to group/activity,ONLF: Ogaden National Liberation Front,,2,,,0,20
6763416,231,ETH4977,4977,20181121,2018,1,Strategic developments,Disrupted weapons use,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13
6410287,231,ETH4974,4974,20181120,2018,1,Strategic developments,Headquarters or base established,OLF: Oromo Liberation Front,,2,,,0,20
6410288,231,ETH4973,4973,20181120,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
4588097,231,ETH4972,4972,20181120,2018,1,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Military Forces of Ethiopia (2018-),Oromo Ethnic Group (Ethiopia); Amhara Ethnic Group (Ethiopia),1,11
6410289,231,ETH4970,4970,20181119,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
4588353,231,ETH4971,4971,20181119,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Jewish Group (Ethiopia),6,,,0,60
6410290,231,ETH4969,4969,20181118,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410291,231,ETH4968,4968,20181117,2018,1,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Oromia State Police,,1,14
6312480,231,ETH4967,4967,20181116,2018,2,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Tigray Ethnic Militia (Ethiopia),,4,44
6410292,231,ETH4966,4966,20181116,2018,2,Strategic developments,Looting/property destruction,Government of Ethiopia (2018-),,1,Civilians (Ethiopia),Farmers (Ethiopia),7,17
6409792,231,ETH4965,4965,20181114,2018,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44
5269325,231,ETH4964,4964,20181113,2018,1,Strategic developments,Change to group/activity,EPRDF: Ethiopian Peoples Revolutionary Democratic Front,,3,ADFM: Amhara Democratic Force Movement,,2,23
6410294,231,ETH4963,4963,20181111,2018,1,Violence against civilians,Attack,Gumuz Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6127746,231,ETH4949,4949,20181110,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409902,231,ETH4948,4948,20181110,2018,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-),,1,Military Forces of Ethiopia (2018-),,1,11
6128120,231,ETH4950,4950,20181110,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
4591373,231,ETH4946,4946,20181108,2018,1,Strategic developments,Other,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),,7,17
6410297,231,ETH4945,4945,20181108,2018,1,Violence against civilians,Attack,Somali Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Farmers (Ethiopia),7,47
6409863,231,ETH4947,4947,20181108,2018,1,Strategic developments,Change to group/activity,Military Forces of Ethiopia (2018-),,1,,,0,10
6410298,231,ETH4940,4940,20181107,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410299,231,ETH4941,4941,20181107,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410300,231,ETH4944,4944,20181107,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410301,231,ETH4942,4942,20181107,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Agaw Ethnic Group (Ethiopia),7,37
6410302,231,ETH4943,4943,20181107,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6128919,231,ETH4937,4937,20181106,2018,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
6410303,231,ETH4938,4938,20181106,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6410304,231,ETH4935,4935,20181106,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6764107,231,ETH4936,4936,20181106,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Agaw Ethnic Group (Ethiopia),7,37
6129292,231,ETH4939,4939,20181106,2018,2,Protests,Excessive force against protesters,Police Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16
6410306,231,ETH4934,4934,20181105,2018,1,Violence against civilians,Attack,Benishangale Ethnic Militia (Ethiopia),,4,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,47
6410307,231,ETH4933,4933,20181104,2018,1,Battles,Armed clash,Benishangale Ethnic Militia (Ethiopia),,4,Police Forces of Ethiopia (2018-) Oromia State Police,,1,14
6410308,231,ETH4932,4932,20181103,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,37
7212031,231,ETH4931,4931,20181102,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
7212026,231,ETH4930,4930,20181101,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
6308712,231,ETH4929,4929,20181031,2018,1,Battles,Armed clash,Amhara Ethnic Militia (Ethiopia),,4,Somali Ethnic Militia (Ethiopia),,4,44
6724550,231,ETH4927,4927,20181031,2018,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
7212030,231,ETH4928,4928,20181031,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
6410309,231,ETH4926,4926,20181030,2018,1,Violence against civilians,Attack,Police Forces of Ethiopia (2018-) Liyu Police,,1,Civilians (Ethiopia),Farmers (Ethiopia),7,17
6410310,231,ETH4925,4925,20181030,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
7212029,231,ETH4924,4924,20181030,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
6410311,231,ETH4923,4923,20181029,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37
7211496,231,ETH4921,4921,20181029,2018,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (2018-),,1,12
7212028,231,ETH4922,4922,20181029,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Amhara Ethnic Group (Ethiopia),6,,,0,60
6409747,231,ETH4912,4912,20181028,2018,1,Protests,Protest with intervention,Protesters (Ethiopia),,6,Police Forces of Ethiopia (2018-),,1,16
6409753,231,ETH4910,4910,20181028,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409767,231,ETH4909,4909,20181028,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
6409800,231,ETH4913,4913,20181028,2018,1,Protests,Protest with intervention,Protesters (Ethiopia),,6,Police Forces of Ethiopia (2018-),,1,16
6410317,231,ETH4916,4916,20181028,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60
